Driver,Time,GapToLeader
10,0 days 01:13:41.520000,26.447
10,0 days 01:13:45.712000,26.374
10,0 days 01:13:48.223000,26.244
10,0 days 01:13:52.367000,25.929
10,0 days 01:13:54.313000,25.796
10,0 days 01:14:01.682000,26.563
10,0 days 01:14:05.285000,26.855
10,0 days 01:14:08.325000,26.881
10,0 days 01:14:11.041000,26.797
10,0 days 01:14:13.276000,26.899
10,0 days 01:14:20.964000,27.295
10,0 days 01:14:26.617000,27.56
10,0 days 01:14:29.850000,27.602
10,0 days 01:14:32.598000,27.83
10,0 days 01:14:36.102000,28.044
10,0 days 01:14:40.707000,28.4
10,0 days 01:14:44.982000,28.484
10,0 days 01:14:48.099000,28.5
10,0 days 01:14:51.639000,28.637
10,0 days 01:14:58.712000,28.9
10,0 days 01:15:04.306000,29.096
10,0 days 01:15:07.445000,29.135
10,0 days 01:15:11.681000,29.111
10,0 days 01:15:14.229000,29.076
10,0 days 01:15:18.631000,28.982
10,0 days 01:15:20.794000,29.031
10,0 days 01:15:27.604000,29.343
10,0 days 01:15:30.898000,29.364
10,0 days 01:15:33.963000,29.352
10,0 days 01:15:36.768000,29.313
10,0 days 01:15:38.965000,29.431
10,0 days 01:15:46.438000,29.591
10,0 days 01:15:52.023000,29.793
10,0 days 01:15:55.282000,29.873
10,0 days 01:15:58.038000,29.992
10,0 days 01:16:01.407000,30.141
10,0 days 01:16:05.990000,30.344
10,0 days 01:16:10.150000,30.349
10,0 days 01:16:13.265000,30.356
10,0 days 01:16:16.787000,30.498
10,0 days 01:16:23.805000,30.682
10,0 days 01:16:29.351000,30.872
10,0 days 01:16:32.522000,30.92
10,0 days 01:16:36.706000,30.85
10,0 days 01:16:39.154000,30.73
10,0 days 01:16:43.360000,30.456
10,0 days 01:16:45.519000,30.451
10,0 days 01:16:52.400000,30.742
10,0 days 01:16:55.626000,30.767
10,0 days 01:16:58.656000,30.722
10,0 days 01:17:01.375000,30.64
10,0 days 01:17:03.647000,30.78
10,0 days 01:17:11.134000,31.062
10,0 days 01:17:16.819000,31.328
10,0 days 01:17:20.113000,31.388
10,0 days 01:17:22.794000,31.558
10,0 days 01:17:26.308000,31.717
10,0 days 01:17:30.895000,32.08
10,0 days 01:17:34.983000,32.114
10,0 days 01:17:38.221000,32.162
10,0 days 01:17:41.707000,32.33
10,0 days 01:17:48.900000,32.609
10,0 days 01:17:54.439000,32.804
10,0 days 01:17:57.597000,32.856
10,0 days 01:18:01.828000,32.835
10,0 days 01:18:04.402000,32.805
10,0 days 01:18:08.802000,32.732
10,0 days 01:18:10.960000,32.754
10,0 days 01:18:17.697000,32.985
10,0 days 01:18:20.924000,32.967
10,0 days 01:18:24.025000,32.942
10,0 days 01:18:26.756000,32.903
10,0 days 01:18:28.959000,33.028
10,0 days 01:18:36.341000,33.178
10,0 days 01:18:42.037000,33.399
10,0 days 01:18:45.257000,33.447
10,0 days 01:18:47.945000,33.623
10,0 days 01:18:51.385000,33.818
10,0 days 01:18:56.029000,34.152
10,0 days 01:19:00.142000,34.196
10,0 days 01:19:03.280000,34.206
10,0 days 01:19:06.808000,34.389
10,0 days 01:19:13.845000,34.469
10,0 days 01:19:19.412000,34.657
10,0 days 01:19:22.521000,34.731
10,0 days 01:19:26.726000,34.676
10,0 days 01:19:29.223000,34.548
10,0 days 01:19:33.402000,34.245
10,0 days 01:19:35.472000,34.191
10,0 days 01:19:42.768000,34.964
10,0 days 01:19:46.061000,34.988
10,0 days 01:19:49.134000,34.941
10,0 days 01:19:51.799000,34.837
10,0 days 01:19:53.882000,34.78
10,0 days 01:20:02.599000,36.068
10,0 days 01:20:02.599000,36.068
10,0 days 01:20:08.359000,36.609
10,0 days 01:20:11.712000,36.754
10,0 days 01:20:14.667000,37.175
10,0 days 01:20:18.212000,37.489
10,0 days 01:20:22.874000,37.831
10,0 days 01:20:27,37.895
10,0 days 01:20:30.177000,37.95
10,0 days 01:20:33.718000,38.12
10,0 days 01:20:40.781000,38.316
10,0 days 01:20:46.346000,38.47
10,0 days 01:20:49.449000,38.528
10,0 days 01:20:53.721000,38.537
10,0 days 01:20:56.361000,38.528
10,0 days 01:21:00.749000,38.509
10,0 days 01:21:02.937000,38.52
10,0 days 01:21:09.671000,38.795
10,0 days 01:21:12.895000,38.784
10,0 days 01:21:15.984000,38.797
10,0 days 01:21:18.761000,38.796
10,0 days 01:21:21.050000,38.89
10,0 days 01:21:28.309000,39.006
10,0 days 01:21:33.955000,39.165
10,0 days 01:21:37.131000,39.231
10,0 days 01:21:39.841000,39.427
10,0 days 01:21:43.264000,39.5
10,0 days 01:21:47.848000,39.769
10,0 days 01:21:51.845000,39.727
10,0 days 01:21:55.039000,39.747
10,0 days 01:21:58.513000,39.837
10,0 days 01:22:05.398000,39.902
10,0 days 01:22:10.889000,40.022
10,0 days 01:22:14.024000,40.059
10,0 days 01:22:18.283000,40.053
10,0 days 01:22:20.881000,40.04
10,0 days 01:22:25.299000,40.017
10,0 days 01:22:27.464000,40.035
10,0 days 01:22:34.137000,40.164
10,0 days 01:22:37.311000,40.105
10,0 days 01:22:40.369000,40.103
10,0 days 01:22:43.149000,40.093
10,0 days 01:22:45.441000,40.226
10,0 days 01:22:52.635000,40.338
10,0 days 01:22:58.278000,40.511
10,0 days 01:23:01.498000,40.576
10,0 days 01:23:04.194000,40.717
10,0 days 01:23:07.593000,40.842
10,0 days 01:23:12.161000,41.138
10,0 days 01:23:16.301000,41.179
10,0 days 01:23:19.408000,41.191
10,0 days 01:23:22.884000,41.294
10,0 days 01:23:29.855000,41.382
10,0 days 01:23:35.341000,41.49
10,0 days 01:23:38.463000,41.534
10,0 days 01:23:42.794000,41.537
10,0 days 01:23:45.294000,41.523
10,0 days 01:23:49.770000,41.515
10,0 days 01:23:51.930000,41.563
10,0 days 01:23:58.714000,41.81
10,0 days 01:24:01.898000,41.738
10,0 days 01:24:05.013000,41.728
10,0 days 01:24:07.754000,41.72
10,0 days 01:24:09.990000,41.801
10,0 days 01:24:17.240000,41.939
10,0 days 01:24:22.848000,42.073
10,0 days 01:24:26.118000,42.132
10,0 days 01:24:28.749000,42.216
10,0 days 01:24:32.154000,42.388
10,0 days 01:24:36.739000,42.652
10,0 days 01:24:40.809000,42.678
10,0 days 01:24:43.923000,42.705
10,0 days 01:24:47.401000,42.793
10,0 days 01:24:54.483000,42.988
10,0 days 01:25:00.058000,43.108
10,0 days 01:25:03.137000,43.137
10,0 days 01:25:07.396000,43.131
10,0 days 01:25:09.984000,43.125
10,0 days 01:25:14.447000,43.108
10,0 days 01:25:16.621000,43.156
10,0 days 01:25:23.388000,43.376
10,0 days 01:25:26.543000,43.302
10,0 days 01:25:29.598000,43.29
10,0 days 01:25:32.404000,43.289
10,0 days 01:25:34.697000,43.445
10,0 days 01:25:41.938000,43.53
10,0 days 01:25:47.524000,43.607
10,0 days 01:25:50.826000,43.67
10,0 days 01:25:53.444000,43.772
10,0 days 01:25:56.854000,43.922
10,0 days 01:26:01.348000,44.202
10,0 days 01:26:05.451000,44.202
10,0 days 01:26:08.624000,44.218
10,0 days 01:26:12.115000,44.352
10,0 days 01:26:19.123000,44.464
10,0 days 01:26:24.697000,44.568
10,0 days 01:26:27.779000,44.597
10,0 days 01:26:32.028000,44.593
10,0 days 01:26:34.643000,44.587
10,0 days 01:26:39.047000,44.583
10,0 days 01:26:41.159000,44.593
10,0 days 01:26:47.901000,44.716
10,0 days 01:26:51.135000,44.72
10,0 days 01:26:54.214000,44.733
10,0 days 01:26:57.057000,44.729
10,0 days 01:26:59.234000,44.784
10,0 days 01:27:06.622000,44.903
10,0 days 01:27:12.206000,45.109
10,0 days 01:27:15.398000,45.146
10,0 days 01:27:18.091000,45.253
10,0 days 01:27:21.496000,45.425
10,0 days 01:27:26.055000,45.698
10,0 days 01:27:30.146000,45.692
10,0 days 01:27:33.270000,45.687
10,0 days 01:27:36.756000,45.814
10,0 days 01:27:44.078000,46.175
10,0 days 01:27:49.715000,46.304
10,0 days 01:27:52.821000,46.357
10,0 days 01:27:57.102000,46.351
10,0 days 01:27:59.678000,46.336
10,0 days 01:28:04.092000,46.311
10,0 days 01:28:06.226000,46.354
10,0 days 01:28:13.020000,46.595
10,0 days 01:28:16.178000,46.566
10,0 days 01:28:19.259000,46.574
10,0 days 01:28:22.055000,46.568
10,0 days 01:28:24.300000,46.645
10,0 days 01:28:31.614000,46.759
10,0 days 01:28:37.314000,46.894
10,0 days 01:28:40.507000,46.924
10,0 days 01:28:43.207000,47.083
10,0 days 01:28:46.683000,47.19
10,0 days 01:28:51.220000,47.446
10,0 days 01:28:55.292000,47.453
10,0 days 01:28:58.475000,47.45
10,0 days 01:29:01.962000,47.544
10,0 days 01:29:09.028000,47.716
10,0 days 01:29:14.614000,47.816
10,0 days 01:29:17.744000,47.848
10,0 days 01:29:21.992000,47.838
10,0 days 01:29:24.623000,47.829
10,0 days 01:29:29.043000,47.825
10,0 days 01:29:31.125000,47.811
10,0 days 01:29:37.821000,47.927
10,0 days 01:29:40.987000,47.851
10,0 days 01:29:44.173000,47.839
10,0 days 01:29:46.821000,47.823
10,0 days 01:29:49.043000,47.84
10,0 days 01:29:56.376000,47.863
10,0 days 01:30:01.979000,48.029
10,0 days 01:30:05.241000,48.104
10,0 days 01:30:07.913000,48.159
10,0 days 01:30:11.279000,48.289
10,0 days 01:30:15.883000,48.541
10,0 days 01:30:19.950000,48.548
10,0 days 01:30:23.088000,48.534
