Driver,Time,GapToLeader
1,0 days 02:23:25.966000,2.548
1,0 days 02:23:29.581000,2.508
1,0 days 02:23:34.589000,2.588
1,0 days 02:23:38.053000,2.668
1,0 days 02:23:43.244000,2.559
1,0 days 02:23:47.745000,2.476
1,0 days 02:23:56.146000,2.424
1,0 days 02:24:00.511000,2.381
1,0 days 02:24:03.715000,2.334
1,0 days 02:24:07.896000,2.24
1,0 days 02:24:14.918000,2.249
1,0 days 02:24:21.340000,2.288
1,0 days 02:24:27.287000,2.293
1,0 days 02:24:32.735000,2.278
1,0 days 02:24:36.255000,2.252
1,0 days 02:24:42.376000,2.233
1,0 days 02:24:45.904000,2.376
1,0 days 02:24:48.405000,2.351
1,0 days 02:24:53.792000,2.27
1,0 days 02:24:56.089000,2.229
1,0 days 02:25:02.951000,2.285
1,0 days 02:25:06.283000,2.248
1,0 days 02:25:09.905000,2.242
1,0 days 02:25:14.967000,2.42
1,0 days 02:25:18.553000,2.565
1,0 days 02:25:23.555000,2.653
1,0 days 02:25:28.060000,2.606
1,0 days 02:25:36.336000,2.576
1,0 days 02:25:40.749000,2.53
1,0 days 02:25:43.899000,2.482
1,0 days 02:25:48.149000,2.387
1,0 days 02:25:55.110000,2.395
1,0 days 02:26:01.613000,2.494
1,0 days 02:26:07.437000,2.514
1,0 days 02:26:12.889000,2.489
1,0 days 02:26:16.386000,2.461
1,0 days 02:26:22.401000,2.471
1,0 days 02:26:25.901000,2.544
1,0 days 02:26:28.435000,2.507
1,0 days 02:26:33.806000,2.418
1,0 days 02:26:36.038000,2.366
1,0 days 02:26:42.887000,2.312
1,0 days 02:26:46.154000,2.278
1,0 days 02:26:49.797000,2.249
1,0 days 02:26:54.882000,2.337
1,0 days 02:26:58.369000,2.482
1,0 days 02:27:03.437000,2.418
1,0 days 02:27:08.004000,2.334
1,0 days 02:27:16.247000,2.28
1,0 days 02:27:20.654000,2.225
1,0 days 02:27:23.822000,2.174
1,0 days 02:27:28.047000,2.06
1,0 days 02:27:34.961000,1.967
1,0 days 02:27:41.526000,2.068
1,0 days 02:27:47.407000,2.056
1,0 days 02:27:52.844000,2.01
1,0 days 02:27:56.307000,1.959
1,0 days 02:28:02.422000,1.957
1,0 days 02:28:05.781000,2.046
1,0 days 02:28:08.342000,2.066
1,0 days 02:28:13.703000,1.994
1,0 days 02:28:15.964000,1.895
1,0 days 02:28:22.855000,1.819
1,0 days 02:28:26.149000,1.779
1,0 days 02:28:29.754000,1.738
1,0 days 02:28:34.741000,1.851
1,0 days 02:28:38.251000,1.995
1,0 days 02:28:43.384000,1.967
1,0 days 02:28:47.914000,1.908
1,0 days 02:28:56.257000,1.808
1,0 days 02:29:00.613000,1.756
1,0 days 02:29:03.784000,1.706
1,0 days 02:29:08.007000,1.608
1,0 days 02:29:14.958000,1.668
1,0 days 02:29:21.438000,1.735
1,0 days 02:29:27.397000,1.682
1,0 days 02:29:32.823000,1.607
1,0 days 02:29:36.300000,1.533
1,0 days 02:29:42.422000,1.479
1,0 days 02:29:45.878000,1.49
1,0 days 02:29:48.407000,1.529
1,0 days 02:29:53.785000,1.445
1,0 days 02:29:56.056000,1.373
1,0 days 02:30:02.901000,1.422
1,0 days 02:30:06.289000,1.405
1,0 days 02:30:09.869000,1.39
1,0 days 02:30:14.909000,1.575
1,0 days 02:30:18.485000,1.704
1,0 days 02:30:23.571000,1.734
1,0 days 02:30:28.104000,1.729
1,0 days 02:30:36.410000,1.599
1,0 days 02:30:40.854000,1.547
1,0 days 02:30:44.023000,1.494
1,0 days 02:30:48.239000,1.39
1,0 days 02:30:55.299000,1.509
1,0 days 02:31:01.786000,1.506
1,0 days 02:31:07.716000,1.482
1,0 days 02:31:13.176000,1.432
1,0 days 02:31:16.628000,1.389
1,0 days 02:31:22.795000,1.336
1,0 days 02:31:26.081000,1.393
1,0 days 02:31:28.677000,1.428
1,0 days 02:31:34.027000,1.351
1,0 days 02:31:36.301000,1.318
1,0 days 02:31:43.229000,1.115
1,0 days 02:31:46.518000,1.083
1,0 days 02:31:50.224000,1.047
1,0 days 02:31:55.208000,1.129
1,0 days 02:31:58.701000,1.229
1,0 days 02:32:03.805000,1.277
1,0 days 02:32:08.356000,1.267
1,0 days 02:32:16.645000,1.143
1,0 days 02:32:21.014000,1.051
1,0 days 02:32:24.185000,0.986
1,0 days 02:32:28.353000,0.86
1,0 days 02:32:35.273000,0.842
1,0 days 02:32:41.892000,0.896
1,0 days 02:32:47.796000,0.81
1,0 days 02:32:53.252000,0.773
1,0 days 02:32:56.705000,0.73
1,0 days 02:33:02.811000,0.718
1,0 days 02:33:06.326000,0.841
1,0 days 02:33:14.136000,0.583
1,0 days 02:33:16.321000,0.446
1,0 days 02:33:23.273000,0.522
1,0 days 02:33:26.597000,0.473
1,0 days 02:33:30.232000,0.449
1,0 days 02:33:35.328000,0.738
1,0 days 02:33:38.882000,0.872
1,0 days 02:33:43.903000,0.917
1,0 days 02:33:48.470000,0.901
1,0 days 02:33:56.807000,0.868
1,0 days 02:34:01.255000,0.779
1,0 days 02:34:04.258000,0.601
1,0 days 02:34:08.228000,0.231
1,0 days 02:34:15.706000,0.016
