Driver,Time,GapToLeader
10,0 days 01:10:47.970000,18.276
10,0 days 01:10:53.515000,18.323
10,0 days 01:11:00.495000,18.445
10,0 days 01:11:05.161000,18.572
10,0 days 01:11:12.468000,18.754
10,0 days 01:11:15.683000,18.764
10,0 days 01:11:19.581000,18.76
10,0 days 01:11:20.721000,18.752
10,0 days 01:11:23.205000,18.744
10,0 days 01:11:25.548000,18.734
10,0 days 01:11:27.601000,18.714
10,0 days 01:11:31.815000,18.778
10,0 days 01:11:34.582000,18.298
10,0 days 01:11:37.498000,18.257
10,0 days 01:11:40.232000,18.237
10,0 days 01:11:42.347000,18.226
10,0 days 01:11:48.499000,18.04
10,0 days 01:11:52.444000,17.995
10,0 days 01:11:54.360000,17.979
10,0 days 01:11:59.006000,18.008
10,0 days 01:12:04.265000,18.066
10,0 days 01:12:09.967000,18.17
10,0 days 01:12:16.934000,18.326
10,0 days 01:12:21.581000,18.423
10,0 days 01:12:28.764000,18.482
10,0 days 01:12:31.966000,18.478
10,0 days 01:12:35.942000,18.481
10,0 days 01:12:37.027000,18.471
10,0 days 01:12:39.514000,18.462
10,0 days 01:12:41.853000,18.448
10,0 days 01:12:43.884000,18.436
10,0 days 01:12:48.161000,18.383
10,0 days 01:12:50.891000,18.345
10,0 days 01:12:53.917000,18.368
10,0 days 01:12:56.595000,18.37
10,0 days 01:12:58.648000,18.366
10,0 days 01:13:04.955000,18.463
10,0 days 01:13:08.901000,18.514
10,0 days 01:13:10.804000,18.53
10,0 days 01:13:15.544000,18.734
10,0 days 01:13:20.923000,18.812
10,0 days 01:13:26.463000,18.826
10,0 days 01:13:33.348000,18.767
10,0 days 01:13:37.929000,18.841
10,0 days 01:13:45.177000,18.953
10,0 days 01:13:48.414000,18.959
10,0 days 01:13:52.353000,18.969
10,0 days 01:13:53.482000,18.961
10,0 days 01:13:56.011000,18.96
10,0 days 01:13:58.324000,18.803
10,0 days 01:14:00.301000,18.766
10,0 days 01:14:04.570000,18.718
10,0 days 01:14:07.335000,18.788
10,0 days 01:14:10.279000,18.852
10,0 days 01:14:12.999000,18.931
10,0 days 01:14:15.085000,19.0
10,0 days 01:14:21.323000,19.144
10,0 days 01:14:25.261000,19.074
10,0 days 01:14:27.136000,18.99
10,0 days 01:14:31.858000,19.319
10,0 days 01:14:37.158000,19.451
10,0 days 01:14:42.852000,19.632
10,0 days 01:14:49.694000,19.626
10,0 days 01:14:54.397000,19.777
10,0 days 01:15:01.589000,20.004
10,0 days 01:15:04.785000,19.97
10,0 days 01:15:08.726000,19.893
10,0 days 01:15:09.850000,19.862
10,0 days 01:15:12.318000,19.782
10,0 days 01:15:14.657000,19.648
10,0 days 01:15:16.678000,19.667
10,0 days 01:15:20.883000,19.909
10,0 days 01:15:23.752000,20.072
10,0 days 01:15:26.720000,20.126
10,0 days 01:15:29.450000,20.099
10,0 days 01:15:31.502000,20.038
10,0 days 01:15:37.766000,20.251
10,0 days 01:15:41.755000,20.294
10,0 days 01:15:43.627000,20.233
10,0 days 01:15:48.369000,20.407
10,0 days 01:15:53.747000,20.552
10,0 days 01:15:59.338000,20.759
10,0 days 01:16:06.243000,20.875
10,0 days 01:16:10.953000,20.986
10,0 days 01:16:18.204000,21.265
10,0 days 01:16:21.362000,21.259
10,0 days 01:16:25.340000,21.197
10,0 days 01:16:26.467000,21.169
10,0 days 01:16:28.953000,21.094
10,0 days 01:16:31.305000,21.011
10,0 days 01:16:33.353000,21.036
10,0 days 01:16:37.586000,21.258
10,0 days 01:16:40.504000,21.385
10,0 days 01:16:43.302000,21.438
10,0 days 01:16:46.009000,21.406
10,0 days 01:16:48.081000,21.346
10,0 days 01:16:54.355000,21.508
10,0 days 01:16:58.349000,21.53
10,0 days 01:17:00.292000,21.442
10,0 days 01:17:04.927000,21.625
10,0 days 01:17:10.175000,21.678
10,0 days 01:17:15.861000,21.884
10,0 days 01:17:22.879000,21.975
10,0 days 01:17:27.616000,22.169
10,0 days 01:17:34.958000,22.456
10,0 days 01:17:38.121000,22.428
10,0 days 01:17:42.101000,22.359
10,0 days 01:17:43.249000,22.326
10,0 days 01:17:45.778000,22.267
10,0 days 01:17:48.117000,22.148
10,0 days 01:17:50.180000,22.149
10,0 days 01:17:54.389000,22.309
10,0 days 01:17:57.338000,22.465
10,0 days 01:18:00.175000,22.512
10,0 days 01:18:02.879000,22.486
10,0 days 01:18:04.970000,22.445
10,0 days 01:18:11.273000,22.67
10,0 days 01:18:15.284000,22.684
10,0 days 01:18:17.182000,22.643
10,0 days 01:18:21.811000,22.782
10,0 days 01:18:27.221000,22.915
10,0 days 01:18:32.795000,23.112
10,0 days 01:18:39.763000,23.14
10,0 days 01:18:44.413000,23.301
10,0 days 01:18:51.713000,23.569
10,0 days 01:18:54.874000,23.556
10,0 days 01:18:58.849000,23.484
10,0 days 01:19:00.009000,23.452
10,0 days 01:19:02.467000,23.387
10,0 days 01:19:04.838000,23.311
10,0 days 01:19:06.855000,23.387
10,0 days 01:19:11.114000,23.517
10,0 days 01:19:13.910000,23.685
10,0 days 01:19:16.926000,23.738
10,0 days 01:19:19.600000,23.723
10,0 days 01:19:21.681000,23.688
10,0 days 01:19:27.877000,23.818
10,0 days 01:19:31.847000,23.848
10,0 days 01:19:33.743000,23.813
10,0 days 01:19:38.405000,23.924
10,0 days 01:19:43.682000,23.998
10,0 days 01:19:49.372000,24.236
10,0 days 01:19:56.415000,24.36
10,0 days 01:20:01.116000,24.584
10,0 days 01:20:08.432000,25.004
10,0 days 01:20:11.658000,24.996
10,0 days 01:20:15.619000,24.926
10,0 days 01:20:16.682000,24.89
10,0 days 01:20:19.233000,24.834
