Driver,LapNumber,GapTime
ANT,6.333,4.06
ALO,6.333,30.945
LEC,6.333,2.819
STR,6.333,31.5
ALB,6.333,23.084
HUL,6.333,22.357
VER,6.333,13.087
LAW,6.333,16.954
OCO,6.333,14.163
LIN,6.333,15.224
COL,6.333,17.866
HAM,6.333,5.26
BOR,6.333,19.082
SAI,6.333,21.995
HAD,6.333,15.508
RUS,6.333,0.677
BOT,6.333,32.405
PIA,6.333,0.0
BEA,6.333,19.785
NOR,6.667,3.62
GAS,6.667,9.088
PER,6.667,27.712
ANT,6.667,4.162
ALO,6.667,32.4
LEC,6.667,2.818
STR,6.667,33.02
ALB,6.667,24.156
HUL,6.667,23.522
VER,6.667,13.586
LAW,6.667,17.659
OCO,6.667,14.668
LIN,6.667,15.7
COL,6.667,18.631
HAM,6.667,5.536
BOR,6.667,19.811
SAI,6.667,23.01
HAD,6.667,16.302
RUS,6.667,0.626
BOT,6.667,33.645
PIA,6.667,0.0
BEA,6.667,20.606
NOR,7.000,3.466
GAS,7.000,9.074
PER,7.000,28.066
ANT,7.000,3.914
ALO,7.000,32.767
LEC,7.000,2.793
STR,7.000,33.26
ALB,7.000,24.147
HUL,7.000,23.459
VER,7.000,13.485
LAW,7.000,17.607
OCO,7.000,14.526
LIN,7.000,15.377
COL,7.000,18.446
HAM,7.000,5.47
BOR,7.000,19.744
SAI,7.000,23.079
HAD,7.000,15.97
RUS,7.000,0.535
BOT,7.000,33.88
PIA,7.000,0.0
BEA,7.000,20.572
NOR,7.333,3.5709999999999997
GAS,7.333,9.349
PER,7.333,29.561
ANT,7.333,4.115
ALO,7.333,35.103
LEC,7.333,2.814
STR,7.333,34.174
ALB,7.333,25.374
HUL,7.333,24.652
VER,7.333,13.961
LAW,7.333,18.375
OCO,7.333,15.296
LIN,7.333,16.328
COL,7.333,19.275
HAM,7.333,5.628
BOR,7.333,20.671
SAI,7.333,24.208
HAD,7.333,16.794
RUS,7.333,0.641
BOT,7.333,35.968
PIA,7.333,0.0
BEA,7.333,21.541
NOR,7.667,3.627
GAS,7.667,9.59
PER,7.667,30.646
ANT,7.667,4.049
ALO,7.667,36.277
LEC,7.667,3.126
STR,7.667,35.496
ALB,7.667,26.274
HUL,7.667,25.557
VER,7.667,14.176
LAW,7.667,18.942
OCO,7.667,15.44
LIN,7.667,16.581
COL,7.667,19.906
HAM,7.667,6.023
BOR,7.667,21.286
SAI,7.667,24.886
HAD,7.667,17.151
RUS,7.667,0.58
BOT,7.667,37.185
PIA,7.667,0.0
BEA,7.667,21.931
NOR,8.000,3.135
GAS,8.000,9.062
PER,8.000,30.614
ANT,8.000,3.539
ALO,8.000,36.078
LEC,8.000,2.673
STR,8.000,35.365
ALB,8.000,26.006
HUL,8.000,25.03
VER,8.000,13.632
LAW,8.000,18.461
OCO,8.000,14.77
LIN,8.000,15.882
COL,8.000,19.296
HAM,8.000,5.457
BOR,8.000,20.779
SAI,8.000,24.394
HAD,8.000,16.595
RUS,8.000,0.0
BOT,8.000,36.96
PIA,8.000,0.237
BEA,8.000,21.285
NOR,8.333,3.503
GAS,8.333,9.293
PER,8.333,31.879
ANT,8.333,3.955
ALO,8.333,37.612
LEC,8.333,2.797
STR,8.333,36.566
ALB,8.333,27.042
HUL,8.333,25.761
VER,8.333,14.014
LAW,8.333,19.118
OCO,8.333,15.377
LIN,8.333,16.634
COL,8.333,20.015
HAM,8.333,5.427
BOR,8.333,21.352
SAI,8.333,25.224
HAD,8.333,17.435
RUS,8.333,0.717
BOT,8.333,38.831
PIA,8.333,0.0
BEA,8.333,22.069
NOR,8.667,3.622
GAS,8.667,9.549
PER,8.667,33.119
ANT,8.667,3.981
ALO,8.667,38.999
LEC,8.667,2.923
STR,8.667,38.123
ALB,8.667,28.086
HUL,8.667,26.675
VER,8.667,14.447
LAW,8.667,19.947
OCO,8.667,15.999
LIN,8.667,17.398
COL,8.667,20.781
HAM,8.667,6.061
BOR,8.667,22.04
SAI,8.667,26.139
HAD,8.667,18.191
RUS,8.667,1.002
BOT,8.667,40.309
PIA,8.667,0.0
BEA,8.667,22.634
NOR,9.000,3.777
GAS,9.000,9.648
PER,9.000,33.583
ANT,9.000,4.043
ALO,9.000,39.344
LEC,9.000,3.266
STR,9.000,38.534
ALB,9.000,28.188
HUL,9.000,26.695
VER,9.000,14.45
LAW,9.000,20.06
OCO,9.000,16.097
LIN,9.000,17.242
COL,9.000,20.838
HAM,9.000,6.192
BOR,9.000,21.982
SAI,9.000,26.212
HAD,9.000,18.07
RUS,9.000,1.012
BOT,9.000,40.753
PIA,9.000,0.0
BEA,9.000,22.549
NOR,9.333,3.839
GAS,9.333,9.898
PER,9.333,34.915
ANT,9.333,4.29
ALO,9.333,40.741
LEC,9.333,3.081
STR,9.333,39.835
ALB,9.333,29.07
HUL,9.333,27.708
VER,9.333,14.729
LAW,9.333,20.652
OCO,9.333,16.769
LIN,9.333,18.068
COL,9.333,21.804
HAM,9.333,6.082
BOR,9.333,22.627
SAI,9.333,27.09
HAD,9.333,18.575
RUS,9.333,0.715
BOT,9.333,42.414
PIA,9.333,0.0
BEA,9.333,23.449
NOR,9.667,3.991
GAS,9.667,10.215
PER,9.667,36.235
ANT,9.667,4.437
ALO,9.667,42.27
LEC,9.667,3.212
STR,9.667,41.309
ALB,9.667,30.118
HUL,9.667,28.498
VER,9.667,15.013
LAW,9.667,21.396
OCO,9.667,17.255
LIN,9.667,18.665
COL,9.667,22.259
HAM,9.667,6.197
BOR,9.667,23.23
SAI,9.667,27.748
HAD,9.667,19.255
RUS,9.667,0.837
BOT,9.667,44.094
PIA,9.667,0.0
BEA,9.667,24.212
NOR,10.000,3.894
GAS,10.000,10.408
PER,10.000,36.73
ANT,10.000,4.342
ALO,10.000,42.72
LEC,10.000,3.301
STR,10.000,41.716
ALB,10.000,30.312
HUL,10.000,28.527
VER,10.000,15.066
LAW,10.000,21.567
OCO,10.000,17.416
LIN,10.000,18.622
COL,10.000,22.376
HAM,10.000,6.247
BOR,10.000,23.134
SAI,10.000,27.862
HAD,10.000,19.193
RUS,10.000,0.837
BOT,10.000,44.477
PIA,10.000,0.0
BEA,10.000,24.202
NOR,10.333,4.051
GAS,10.333,10.667
PER,10.333,37.989
ANT,10.333,
ALO,10.333,44.02
LEC,10.333,3.291
STR,10.333,42.971
ALB,10.333,31.384
HUL,10.333,29.159
VER,10.333,15.276
LAW,10.333,22.352
OCO,10.333,18.099
LIN,10.333,19.739
COL,10.333,23.292
HAM,10.333,6.339
BOR,10.333,24.101
