Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber
2023-07-29 11:15:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-07-29 11:23:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,
2023-07-29 11:24:09,Other,FIRST CAR TO TAKE THE FLAG - CAR 10 (GAS),,,,,
2023-07-29 11:27:34,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,
2023-07-29 11:27:39,Flag,DOUBLE YELLOW IN TRACK SECTOR 11,,DOUBLE YELLOW,Sector,11.0,
2023-07-29 11:27:50,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,
2023-07-29 11:28:06,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,
2023-07-29 11:28:07,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,
2023-07-29 11:28:13,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,
2023-07-29 11:28:14,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,
2023-07-29 11:28:17,Flag,DOUBLE YELLOW IN TRACK SECTOR 17,,DOUBLE YELLOW,Sector,17.0,
2023-07-29 11:28:35,Flag,CLEAR IN TRACK SECTOR 17,,CLEAR,Sector,17.0,
2023-07-29 11:28:43,Flag,DOUBLE YELLOW IN TRACK SECTOR 18,,DOUBLE YELLOW,Sector,18.0,
2023-07-29 11:29:14,Flag,YELLOW IN TRACK SECTOR 11,,YELLOW,Sector,11.0,
2023-07-29 11:29:16,Flag,CLEAR IN TRACK SECTOR 18,,CLEAR,Sector,18.0,
2023-07-29 11:29:58,Flag,CLEAR IN TRACK SECTOR 11,,CLEAR,Sector,11.0,
2023-07-29 11:30:06,Flag,DOUBLE YELLOW IN TRACK SECTOR 12,,DOUBLE YELLOW,Sector,12.0,
2023-07-29 11:30:40,Flag,CLEAR IN TRACK SECTOR 12,,CLEAR,Sector,12.0,
2023-07-29 11:30:45,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,
2023-07-29 11:31:10,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,
2023-07-29 11:31:33,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,
2023-07-29 11:31:33,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,
2023-07-29 11:31:42,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,
