Driver,Time,GapToLeader
10,0 days 01:08:26.739000,16.503
10,0 days 01:08:33.489000,16.9
10,0 days 01:08:36.942000,16.99
10,0 days 01:08:43.177000,17.381
10,0 days 01:08:47.098000,17.38
10,0 days 01:08:49.817000,17.267
10,0 days 01:08:52.426000,17.238
10,0 days 01:08:57.317000,17.684
10,0 days 01:09:00.551000,17.75
10,0 days 01:09:03.161000,17.824
10,0 days 01:09:09.145000,18.138
10,0 days 01:09:11.879000,18.203
10,0 days 01:09:14.629000,18.218
10,0 days 01:09:17.301000,18.224
10,0 days 01:09:21.957000,18.54
10,0 days 01:09:27.160000,18.667
10,0 days 01:09:28.519000,18.649
10,0 days 01:09:30.910000,18.539
10,0 days 01:09:33.160000,18.368
10,0 days 01:09:34.722000,18.268
10,0 days 01:09:36.801000,18.308
10,0 days 01:09:41.816000,18.666
10,0 days 01:09:46.160000,18.867
10,0 days 01:09:49.082000,18.858
10,0 days 01:09:51.691000,18.783
10,0 days 01:09:56.300000,18.945
10,0 days 01:09:59.769000,19.099
10,0 days 01:10:04.050000,19.239
10,0 days 01:10:07.675000,19.451
10,0 days 01:10:14.316000,19.71
10,0 days 01:10:17.706000,19.776
10,0 days 01:10:24.003000,20.093
10,0 days 01:10:27.956000,20.172
10,0 days 01:10:30.628000,20.093
10,0 days 01:10:33.190000,19.992
10,0 days 01:10:38.018000,20.387
10,0 days 01:10:41.409000,20.556
10,0 days 01:10:44.002000,20.584
10,0 days 01:10:49.940000,20.908
10,0 days 01:10:52.674000,20.983
10,0 days 01:10:55.409000,21.002
10,0 days 01:10:58.080000,20.996
10,0 days 01:11:02.737000,21.288
10,0 days 01:11:07.971000,21.449
10,0 days 01:11:09.330000,21.432
10,0 days 01:11:11.705000,21.32
10,0 days 01:11:14.002000,21.146
10,0 days 01:11:15.502000,21.018
10,0 days 01:11:17.534000,20.985
10,0 days 01:11:22.502000,21.241
10,0 days 01:11:26.783000,21.368
10,0 days 01:11:29.658000,21.309
10,0 days 01:11:32.158000,21.196
10,0 days 01:11:37.048000,21.585
10,0 days 01:11:40.470000,21.657
10,0 days 01:11:44.892000,21.882
10,0 days 01:11:48.533000,22.141
10,0 days 01:11:55.236000,22.485
10,0 days 01:11:58.610000,22.56
10,0 days 01:12:05.095000,23.131
10,0 days 01:12:09.079000,23.266
10,0 days 01:12:11.829000,23.18
10,0 days 01:12:14.298000,23.082
10,0 days 01:12:19.141000,23.455
10,0 days 01:12:22.438000,23.552
10,0 days 01:12:25.016000,23.569
10,0 days 01:12:31.110000,23.977
10,0 days 01:12:33.907000,24.076
10,0 days 01:12:36.579000,24.093
10,0 days 01:12:39.204000,24.075
10,0 days 01:12:43.860000,24.419
10,0 days 01:12:49.047000,24.57
10,0 days 01:12:50.422000,24.556
10,0 days 01:12:52.860000,24.453
10,0 days 01:12:55.078000,24.29
10,0 days 01:12:56.625000,24.184
10,0 days 01:12:58.688000,24.198
10,0 days 01:13:03.703000,24.502
10,0 days 01:13:08.031000,24.626
10,0 days 01:13:10.891000,24.587
10,0 days 01:13:13.422000,24.466
10,0 days 01:13:18.218000,24.726
10,0 days 01:13:21.593000,24.859
10,0 days 01:13:25.984000,25.08
10,0 days 01:13:29.578000,25.184
10,0 days 01:13:36.374000,25.574
10,0 days 01:13:39.765000,25.659
10,0 days 01:13:46.187000,26.145
10,0 days 01:13:50.124000,26.242
10,0 days 01:13:52.780000,26.158
10,0 days 01:13:55.296000,26.057
10,0 days 01:14:00.155000,26.447
10,0 days 01:14:03.468000,26.557
10,0 days 01:14:06.108000,26.599
10,0 days 01:14:12.124000,26.971
10,0 days 01:14:14.905000,27.069
10,0 days 01:14:17.577000,27.084
10,0 days 01:14:20.280000,27.098
10,0 days 01:14:24.998000,27.528
10,0 days 01:14:30.233000,27.683
10,0 days 01:14:31.561000,27.669
10,0 days 01:14:34.014000,27.561
10,0 days 01:14:36.217000,27.388
10,0 days 01:14:37.733000,27.277
10,0 days 01:14:39.936000,27.399
10,0 days 01:14:44.967000,27.726
10,0 days 01:14:49.389000,27.946
10,0 days 01:14:52.248000,27.931
10,0 days 01:14:54.748000,27.811
10,0 days 01:14:59.498000,28.021
10,0 days 01:15:02.873000,28.14
10,0 days 01:15:07.170000,28.267
10,0 days 01:15:10.826000,28.487
10,0 days 01:15:17.576000,28.705
10,0 days 01:15:20.919000,28.768
10,0 days 01:15:27.279000,29.193
10,0 days 01:15:31.279000,29.245
10,0 days 01:15:33.903000,29.16
10,0 days 01:15:36.450000,29.088
10,0 days 01:15:41.278000,29.454
10,0 days 01:15:44.622000,29.561
10,0 days 01:15:47.169000,29.591
10,0 days 01:15:53.341000,30.068
10,0 days 01:15:56.059000,30.143
10,0 days 01:15:58.747000,30.15
10,0 days 01:16:01.434000,30.158
10,0 days 01:16:06.169000,30.541
10,0 days 01:16:11.387000,30.701
10,0 days 01:16:12.762000,30.688
10,0 days 01:16:15.153000,30.58
10,0 days 01:16:17.387000,30.409
10,0 days 01:16:18.903000,30.302
10,0 days 01:16:21.137000,30.41
10,0 days 01:16:26.137000,30.686
10,0 days 01:16:30.512000,30.907
10,0 days 01:16:33.371000,30.871
10,0 days 01:16:36.012000,30.741
10,0 days 01:16:40.746000,31.062
10,0 days 01:16:44.121000,31.188
10,0 days 01:16:48.511000,31.387
10,0 days 01:16:52.230000,31.694
10,0 days 01:16:59.027000,32.042
10,0 days 01:17:02.386000,32.093
10,0 days 01:17:08.792000,32.487
10,0 days 01:17:12.714000,32.511
10,0 days 01:17:15.386000,32.412
10,0 days 01:17:17.839000,32.315
10,0 days 01:17:22.730000,32.688
10,0 days 01:17:26.026000,32.797
10,0 days 01:17:28.714000,32.895
10,0 days 01:17:34.886000,33.383
10,0 days 01:17:37.557000,33.453
10,0 days 01:17:40.245000,33.45
10,0 days 01:17:42.932000,33.431
10,0 days 01:17:47.745000,33.814
10,0 days 01:17:53.073000,34.122
10,0 days 01:17:55.135000,34.122
10,0 days 01:18:01.870000,34.122
10,0 days 01:18:24.854000,57.979
10,0 days 01:18:27.338000,58.385
10,0 days 01:18:32.775000,59.081
10,0 days 01:18:37.369000,59.48
10,0 days 01:18:40.322000,59.565
10,0 days 01:18:43.041000,59.631
10,0 days 01:18:47.666000,59.738
10,0 days 01:18:51.087000,59.817
10,0 days 01:18:55.197000,59.805
10,0 days 01:18:58.837000,59.942
10,0 days 01:19:04.993000,59.726
10,0 days 01:19:08.290000,59.716
10,0 days 01:19:14.165000,59.518
10,0 days 01:19:18.040000,59.555
10,0 days 01:19:20.868000,59.577
10,0 days 01:19:23.477000,59.518
10,0 days 01:19:27.993000,59.618
10,0 days 01:19:31.228000,59.638
10,0 days 01:19:33.759000,59.606
10,0 days 01:19:39.352000,59.457
10,0 days 01:19:41.930000,59.432
10,0 days 01:19:44.649000,59.432
10,0 days 01:19:47.337000,59.44
10,0 days 01:19:51.727000,59.467
10,0 days 01:19:56.821000,59.497
10,0 days 01:19:58.289000,59.504
10,0 days 01:20:00.711000,59.505
10,0 days 01:20:03.117000,59.504
10,0 days 01:20:04.742000,59.504
10,0 days 01:20:04.774000,59.517
10,0 days 01:20:06.899000,59.494
10,0 days 01:20:11.617000,59.501
10,0 days 01:20:15.773000,59.511
10,0 days 01:20:18.711000,59.508
10,0 days 01:20:21.336000,59.501
10,0 days 01:20:25.867000,59.547
10,0 days 01:20:29.226000,59.612
10,0 days 01:20:33.320000,59.597
10,0 days 01:20:36.882000,59.647
10,0 days 01:20:43.242000,59.505
10,0 days 01:20:46.554000,59.524
10,0 days 01:20:52.585000,59.5
10,0 days 01:20:56.476000,59.559
10,0 days 01:20:59.382000,59.558
10,0 days 01:21:01.882000,59.519
10,0 days 01:21:06.522000,59.715
10,0 days 01:21:09.772000,59.739
10,0 days 01:21:12.350000,59.744
10,0 days 01:21:18.085000,59.72
10,0 days 01:21:20.741000,59.735
10,0 days 01:21:20.819000,59.735
10,0 days 01:21:20.819000,59.735
10,0 days 01:21:23.397000,59.746
10,0 days 01:21:26.100000,59.754
10,0 days 01:21:30.491000,59.812
10,0 days 01:21:35.553000,59.79
10,0 days 01:21:36.991000,59.783
10,0 days 01:21:39.444000,59.766
10,0 days 01:21:41.834000,59.766
10,0 days 01:21:41.866000,59.741
10,0 days 01:21:43.475000,59.737
10,0 days 01:21:45.600000,59.797
10,0 days 01:21:50.475000,59.904
10,0 days 01:21:54.725000,59.943
10,0 days 01:21:57.647000,59.936
10,0 days 01:22:00.240000,59.909
10,0 days 01:22:04.787000,59.903
10,0 days 01:22:08.068000,59.937
10,0 days 01:22:12.240000,59.996
10,0 days 01:22:15.724000,60.08
10,0 days 01:22:22.130000,59.89
10,0 days 01:22:25.505000,59.899
10,0 days 01:22:31.646000,59.917
10,0 days 01:22:35.458000,59.96
