Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber
2023-06-30 15:41:43,Other,CAR 11 (PER) TIME 1:05.235 DELETED - TRACK LIMITS AT TURN 9 LAP 16 17:39:10,,,,,
2023-06-30 15:42:24,Other,CAR 14 (ALO) TIME 1:05.055 DELETED - TRACK LIMITS AT TURN 9 LAP 18 17:40:02,,,,,
2023-06-30 15:43:46,Other,CAR 63 (RUS) TIME 1:05.408 DELETED - TRACK LIMITS AT TURN 9 LAP 18 17:40:55,,,,,
2023-06-30 15:46:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,
2023-06-30 15:46:15,Other,CAR 11 (PER) TIME 1:04.990 DELETED - TRACK LIMITS AT TURN 10 LAP 19 17:45:30,,,,,
2023-06-30 15:46:29,Other,FIRST CAR TO TAKE THE FLAG - CAR 14 (ALO),,,,,
2023-06-30 15:46:45,Other,CAR 31 (OCO) TIME 1:05.295 DELETED - TRACK LIMITS AT TURN 10 LAP 15 17:45:50,,,,,
2023-06-30 15:46:54,Other,CAR 81 (PIA) TIME 1:05.213 DELETED - TRACK LIMITS AT TURN 9 LAP 19 17:46:19,,,,,
2023-06-30 15:47:09,Other,CAR 23 (ALB) TIME 1:05.993 DELETED - TRACK LIMITS AT TURN 10 LAP 15 17:46:35,,,,,
2023-06-30 15:47:32,Other,CAR 77 (BOT) TIME 1:05.513 DELETED - TRACK LIMITS AT TURN 10 LAP 14 17:46:12,,,,,
2023-06-30 15:47:55,Other,Q3 WILL START AT 17:54,,,,,
2023-06-30 15:47:57,Other,CAR 27 (HUL) TIME 1:05.301 DELETED - TRACK LIMITS AT TURN 6 LAP 18 17:45:45,,,,,
2023-06-30 15:48:26,Other,CAR 10 (GAS) TIME 1:05.084 DELETED - TRACK LIMITS AT TURN 10 LAP 15 17:46:17,,,,,
2023-06-30 15:48:27,Other,CAR 10 (GAS) LAP DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP PIT),,,,,
2023-06-30 15:48:32,Other,CAR 23 (ALB) TIME 1:05.993 DELETED - TRACK LIMITS AT TURN 10 LAP 15 17:46:35,,,,,
2023-06-30 15:48:33,Other,CAR 23 (ALB) LAP DELETED - TRACK LIMITS AT TURN 10 (NEXT LAP PIT),,,,,
2023-06-30 15:54:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-06-30 15:58:43,Other,CAR 18 (STR) TIME 1:05.857 DELETED - TRACK LIMITS AT TURN 9 LAP 22 17:57:40,,,,,
2023-06-30 16:02:48,Other,CAR 23 (ALB) TIME 1:05.340 DELETED - TRACK LIMITS AT TURN 9 LAP 21 18:02:20,,,,,
2023-06-30 16:06:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,
2023-06-30 16:06:06,Other,CAR 55 (SAI) TIME 6:05.910 DELETED - TRACK LIMITS AT TURN 9 LAP 24 18:04:54,,,,,
2023-06-30 16:06:28,Other,FIRST CAR TO TAKE THE FLAG - CAR 55 (SAI),,,,,
2023-06-30 16:22:20,Other,START OF SESSION DELAYED TO 18:45,,,,,
