Time,Category,Message,Status,Flag,Scope,Sector,RacingNumber
2023-07-28 15:57:49,Flag,YELLOW IN TRACK SECTOR 16,,YELLOW,Sector,16.0,
2023-07-28 15:57:52,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,
2023-07-28 15:57:55,Flag,CLEAR IN TRACK SECTOR 16,,CLEAR,Sector,16.0,
2023-07-28 15:58:01,Drs,DRS ENABLED,ENABLED,,,,
2023-07-28 16:03:00,Flag,GREEN LIGHT - PIT EXIT OPEN,,GREEN,Track,,
2023-07-28 16:15:00,Flag,CHEQUERED FLAG,,CHEQUERED,Track,,
2023-07-28 16:15:48,Other,FIRST CAR TO TAKE THE FLAG - CAR 18 (STR),,,,,
2023-07-28 16:19:16,Flag,DOUBLE YELLOW IN TRACK SECTOR 16,,DOUBLE YELLOW,Sector,16.0,
2023-07-28 16:19:39,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,
2023-07-28 16:20:13,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,
2023-07-28 16:21:56,Flag,DOUBLE YELLOW IN TRACK SECTOR 21,,DOUBLE YELLOW,Sector,21.0,
2023-07-28 16:21:57,Other,DRS DISABLED IN ZONE 2,,,,,
2023-07-28 16:22:04,Flag,DOUBLE YELLOW IN TRACK SECTOR 19,,DOUBLE YELLOW,Sector,19.0,
2023-07-28 16:22:41,Flag,CLEAR IN TRACK SECTOR 19,,CLEAR,Sector,19.0,
2023-07-28 16:22:50,Flag,DOUBLE YELLOW IN TRACK SECTOR 13,,DOUBLE YELLOW,Sector,13.0,
2023-07-28 16:23:21,Flag,CLEAR IN TRACK SECTOR 13,,CLEAR,Sector,13.0,
2023-07-28 16:23:21,Flag,DOUBLE YELLOW IN TRACK SECTOR 14,,DOUBLE YELLOW,Sector,14.0,
2023-07-28 16:23:38,Flag,CLEAR IN TRACK SECTOR 14,,CLEAR,Sector,14.0,
2023-07-28 16:23:41,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,
2023-07-28 16:23:52,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,
2023-07-28 16:24:07,Flag,DOUBLE YELLOW IN TRACK SECTOR 3,,DOUBLE YELLOW,Sector,3.0,
2023-07-28 16:24:55,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,
2023-07-28 16:25:05,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,
2023-07-28 16:25:19,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,
2023-07-28 16:25:36,Flag,CLEAR IN TRACK SECTOR 3,,CLEAR,Sector,3.0,
2023-07-28 16:25:47,Flag,YELLOW IN TRACK SECTOR 5,,YELLOW,Sector,5.0,
2023-07-28 16:25:48,Other,DRS DISABLED IN ZONE 1,,,,,
2023-07-28 16:25:50,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,
2023-07-28 16:25:51,Flag,YELLOW IN TRACK SECTOR 20,,YELLOW,Sector,20.0,
2023-07-28 16:26:37,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,
2023-07-28 16:26:43,Flag,CLEAR IN TRACK SECTOR 20,,CLEAR,Sector,20.0,
2023-07-28 16:26:46,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,
2023-07-28 16:26:47,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,
2023-07-28 16:26:51,Flag,YELLOW IN TRACK SECTOR 4,,YELLOW,Sector,4.0,
2023-07-28 16:27:01,Flag,CLEAR IN TRACK SECTOR 4,,CLEAR,Sector,4.0,
2023-07-28 16:27:03,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,
2023-07-28 16:27:03,Flag,DOUBLE YELLOW IN TRACK SECTOR 15,,DOUBLE YELLOW,Sector,15.0,
2023-07-28 16:27:44,Flag,CLEAR IN TRACK SECTOR 5,,CLEAR,Sector,5.0,
2023-07-28 16:27:44,Other,DRS ENABLED IN ZONE 1,,,,,
2023-07-28 16:27:55,Flag,CLEAR IN TRACK SECTOR 15,,CLEAR,Sector,15.0,
2023-07-28 16:27:58,Flag,YELLOW IN TRACK SECTOR 15,,YELLOW,Sector,15.0,
